14.08.2020 15:47:43  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
07.09.2020 19:57:24  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220410299 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210298515 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220413347 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210297401 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
24.08.2020 06:50:54  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
10.08.2020 14:45:39  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
10.08.2020 15:09:16  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
10.08.2020 18:11:03  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220412307 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220412488 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210297014 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210293845 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220411127 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220414705 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
19.09.2020 14:38:31  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.09.2020 22:48:36  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
06.08.2020 08:49:59  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
